"","year","age","sex","polviews","happy","conrinc","wtssall","natrace","life","trust","dwelown","marital"
"49271",2006,42,1,"4",NA,"20950",0.4297,NA,NA,NA,NA,3
"49272",2006,27,2,"4",2,"59542",0.4297,NA,NA,2,"2",5
"49273",2006,31,1,"4",2,"59542",0.8593,NA,"2",2,NA,1
"49274",2006,39,1,"7",1,"59542",1.9096,NA,NA,2,"1",1
"49275",2006,34,1,"4",2,"33079",0.8593,NA,"1",2,"2",1
"49276",2006,27,1,"3",NA,"28668",0.8593,NA,NA,NA,NA,1
"49277",2006,54,1,"5",NA,NA,1.289,NA,NA,NA,NA,3
"49278",2006,27,1,"4",2,"24258",2.8644,"1",NA,1,"2",1
"49279",2006,28,1,"6",2,"59542",0.8593,"2","2",1,"1",1
"49280",2006,55,1,"2",2,"39695",0.4297,NA,NA,2,"2",1
"49281",2006,67,1,"4",NA,"59542",0.8593,NA,NA,NA,NA,1
"49282",2006,19,2,"4",2,NA,1.289,NA,"3",2,NA,5
"49283",2006,59,2,NA,NA,NA,0.8593,NA,NA,NA,NA,1
"49284",2006,39,1,"4",2,"33079",0.4297,"1","2",NA,"2",5
"49285",2006,43,2,"5",NA,"441",0.8593,NA,NA,NA,NA,1
"49286",2006,27,1,"5",NA,"3087",0.8593,NA,NA,NA,NA,1
"49287",2006,22,1,"4",3,NA,0.8593,NA,"2",NA,"2",5
"49288",2006,33,1,"7",NA,"72774",0.8593,NA,NA,NA,NA,1
"49289",2006,28,1,"6",2,"59542",0.8593,NA,NA,2,"1",1
"49290",2006,31,2,"2",1,"24258",0.8593,"2","1",2,"1",1
"49291",2006,53,1,"6",2,"59542",0.8593,"2","2",2,NA,1
"49292",2006,51,2,"6",2,"59542",0.4297,"2",NA,1,"1",3
"49293",2006,42,1,"6",1,NA,0.8593,"2",NA,3,"1",1
"49294",2006,54,2,"6",NA,"72774",0.8593,NA,NA,NA,NA,1
"49295",2006,45,1,"4",2,"72774",0.4297,"3","2",2,"1",3
"49296",2006,40,2,"6",1,"24258",1.289,NA,"1",NA,"1",1
"49297",2006,60,2,"4",2,"3087",1.9096,"2",NA,1,"1",1
"49298",2006,60,2,"4",NA,NA,0.4297,NA,NA,NA,NA,1
"49299",2006,56,1,"5",2,NA,0.4297,NA,"2",3,NA,3
"49300",2006,53,1,"3",1,NA,0.8593,NA,"2",1,NA,1
"49301",2006,42,1,"6",NA,NA,0.4297,NA,NA,NA,NA,3
"49302",2006,33,2,"5",2,"1764",1.9096,"1",NA,2,"1",1
"49303",2006,57,2,"5",2,NA,0.8593,NA,NA,1,"1",1
"49304",2006,66,1,"2",2,NA,1.289,"3","2",NA,"1",3
"49305",2006,74,2,"7",3,NA,0.4297,NA,"2",3,NA,2
"49306",2006,47,1,"4",1,"88211",1.289,NA,NA,1,"1",1
"49307",2006,51,2,"6",2,NA,0.8593,"1","2",1,"1",1
"49308",2006,77,2,"3",3,NA,0.4297,NA,"3",1,NA,2
"49309",2006,49,1,"5",1,NA,0.8593,NA,NA,1,"1",1
"49310",2006,26,2,"4",2,NA,1.289,"3",NA,2,"1",5
"49311",2006,30,1,"4",1,NA,0.8593,NA,"1",3,"1",1
"49312",2006,47,2,"4",NA,NA,0.8593,NA,NA,NA,NA,1
"49313",2006,34,1,"6",1,NA,0.8593,NA,"1",3,NA,1
"49314",2006,39,2,"4",2,NA,1.289,NA,"2",3,"1",1
"49315",2006,46,1,"5",NA,NA,0.8593,NA,NA,NA,NA,1
"49316",2006,37,2,"4",NA,"48516",0.4297,NA,NA,NA,NA,4
"49317",2006,44,2,"4",NA,NA,0.8593,NA,NA,NA,NA,1
"49318",2006,50,1,"4",NA,NA,0.4297,NA,NA,NA,NA,3
"49319",2006,77,2,"4",2,NA,0.8593,NA,NA,1,"1",1
"49320",2006,64,1,"4",1,NA,0.8593,NA,"1",1,NA,1
"49321",2006,47,1,"5",NA,NA,0.8593,NA,NA,NA,NA,1
"49322",2006,63,2,"5",NA,NA,0.8593,NA,NA,NA,NA,1
"49323",2006,59,1,"7",NA,"105852",0.8593,NA,NA,NA,NA,1
"49324",2006,25,2,"4",NA,"14334",0.8593,NA,NA,NA,NA,1
"49325",2006,59,2,"7",NA,NA,0.8593,NA,NA,NA,NA,1
"49326",2006,21,1,"5",2,"1764",1.7186,NA,"2",2,NA,5
"49327",2006,42,1,"5",2,"16539",0.8593,"2","1",2,NA,1
"49328",2006,26,2,"6",1,"20950",0.8593,NA,"1",NA,"2",1
"49329",2006,64,1,"3",2,NA,0.8593,NA,"1",1,NA,3
"49330",2006,50,1,"2",NA,"48516",1.9096,NA,NA,NA,NA,1
"49331",2006,69,1,"6",1,NA,0.4297,"3","1",1,"1",5
"49332",2006,49,2,"6",NA,"20950",1.289,NA,NA,NA,NA,1
"49333",2006,28,2,"4",2,NA,0.4297,"3","2",2,"3",3
"49334",2006,58,2,"6",1,NA,0.8593,"3","2",2,NA,1
"49335",2006,76,2,"4",NA,NA,0.4297,NA,NA,NA,NA,2
"49336",2006,29,2,"4",1,"18745",0.4297,NA,NA,2,"3",3
"49337",2006,39,2,"4",3,NA,0.8593,NA,"2",NA,"1",1
"49338",2006,33,2,"3",2,"12129",1.289,"1","2",NA,"2",5
"49339",2006,44,1,"7",1,"59542",1.9096,"3",NA,2,"1",1
"49340",2006,36,2,"3",2,"18745",0.8593,NA,"2",3,"1",1
"49341",2006,67,1,"2",2,NA,0.8593,NA,"2",NA,"1",1
"49342",2006,58,2,"5",2,"24258",1.289,"2","2",2,NA,2
"49343",2006,37,2,"6",NA,NA,1.9096,NA,NA,NA,NA,1
"49344",2006,38,2,"4",1,NA,0.8593,NA,"1",NA,"1",1
"49345",2006,70,2,"5",NA,NA,0.8593,NA,NA,NA,NA,1
"49346",2006,72,2,"7",2,NA,0.4297,"2","2",2,NA,3
"49347",2006,71,1,"6",2,NA,1.9096,"3","2",1,NA,1
"49348",2006,40,2,"2",NA,"16539",2.8644,NA,NA,NA,NA,5
"49349",2006,52,2,"4",3,NA,0.8593,"1","2",1,NA,5
"49350",2006,40,2,"7",NA,"14334",0.8593,NA,NA,NA,NA,1
"49351",2006,68,2,"4",1,NA,0.9548,NA,"1",NA,"2",2
"49352",2006,53,2,"4",1,NA,0.8593,"1","2",1,NA,1
"49353",2006,46,2,"4",2,"59542",0.4297,NA,"2",1,NA,3
"49354",2006,67,2,"4",NA,NA,0.4297,NA,NA,NA,NA,3
"49355",2006,27,2,"6",2,NA,1.9096,NA,"1",3,NA,1
"49356",2006,27,2,"6",2,NA,1.9096,NA,NA,2,"3",1
"49357",2006,36,2,"6",1,"9924",0.8593,"3","1",NA,"1",1
"49358",2006,55,2,"6",NA,"59542",1.9096,NA,NA,NA,NA,1
"49359",2006,22,1,"4",NA,"24258",1.289,NA,NA,NA,NA,5
"49360",2006,55,2,"5",1,NA,0.8593,"3",NA,2,"1",1
"49361",2006,20,2,"4",2,NA,1.9096,"1","1",2,NA,1
"49362",2006,43,1,"7",NA,"123496",0.4297,NA,NA,NA,NA,3
"49363",2006,46,2,"4",1,NA,0.8593,NA,"1",2,"1",1
"49364",2006,55,2,"4",NA,"59542",0.8593,NA,NA,NA,NA,5
"49365",2006,50,2,"4",2,NA,0.8593,"2","2",2,NA,3
"49366",2006,45,2,"3",1,NA,1.9096,NA,"2",1,NA,1
"49367",2006,42,2,NA,NA,"39695",0.8593,NA,NA,NA,NA,1
"49368",2006,55,1,"6",NA,NA,1.289,NA,NA,NA,NA,1
"49369",2006,32,1,"7",1,NA,0.8593,NA,NA,3,"1",1
"49370",2006,61,1,"6",NA,NA,0.8593,NA,NA,NA,NA,1
"49371",2006,40,1,"7",2,"28668",0.4297,NA,NA,2,"1",3
"49372",2006,27,1,"4",1,NA,0.8593,"2","1",1,NA,1
"49373",2006,30,2,"4",NA,"5734",1.9096,NA,NA,NA,NA,1
"49374",2006,51,2,"2",NA,NA,0.4297,NA,NA,NA,NA,3
"49375",2006,44,2,"5",NA,NA,0.8593,NA,NA,NA,NA,1
"49376",2006,44,2,"4",1,NA,2.8644,NA,"1",NA,"1",1
"49377",2006,45,1,"4",NA,"24258",0.4297,NA,NA,NA,NA,5
"49378",2006,59,2,"1",2,NA,0.4297,NA,"2",2,NA,3
"49379",2006,31,2,"4",2,"20950",0.4297,NA,NA,2,"2",4
"49380",2006,36,2,"5",NA,"9924",0.4297,NA,NA,NA,NA,5
"49381",2006,32,2,"3",NA,"1764",0.4297,NA,NA,NA,NA,4
"49382",2006,39,1,"3",1,NA,0.4297,"1",NA,2,"1",4
"49383",2006,52,2,"4",1,NA,0.4297,"2","1",2,NA,5
"49384",2006,25,1,"2",NA,NA,1.289,NA,NA,NA,NA,5
"49385",2006,26,2,"3",2,"3087",0.9548,"2",NA,2,"2",5
"49386",2006,28,1,"4",2,"18745",0.4297,NA,NA,1,"2",5
"49387",2006,71,2,NA,1,NA,0.8593,"1","1",NA,"1",1
"49388",2006,29,1,"6",1,"33079",0.8593,NA,NA,2,"2",5
"49389",2006,84,2,"2",1,NA,0.4297,"1",NA,2,"1",2
"49390",2006,74,2,"6",NA,NA,0.8593,NA,NA,NA,NA,1
"49391",2006,28,1,"1",NA,"9924",0.8593,NA,NA,NA,NA,3
"49392",2006,63,2,"6",2,NA,0.8593,"3",NA,2,"1",1
"49393",2006,50,2,"2",2,"72774",0.4297,"1","1",2,"1",2
"49394",2006,59,1,"3",NA,"28668",0.8593,NA,NA,NA,NA,1
"49395",2006,32,1,"1",NA,"7939",0.4297,NA,NA,NA,NA,5
"49396",2006,48,2,"3",3,"20950",0.8593,NA,"2",NA,"2",1
"49397",2006,29,2,"4",NA,NA,0.8593,NA,NA,NA,NA,1
"49398",2006,41,2,"6",2,"3087",0.8593,NA,NA,2,"2",1
"49399",2006,75,1,"6",2,NA,0.9548,"2","1",NA,"1",3
"49400",2006,49,2,"4",NA,"12129",1.9096,NA,NA,NA,NA,3
"49401",2006,76,2,"4",2,NA,0.9548,NA,"2",1,NA,2
"49402",2006,34,2,"4",NA,"9924",0.4297,NA,NA,NA,NA,3
"49403",2006,45,1,"4",2,"20950",0.8593,"2",NA,2,"1",1
"49404",2006,37,2,"4",NA,"18745",0.4297,NA,NA,NA,NA,5
"49405",2006,28,2,"4",2,"24258",1.7186,"2",NA,3,"1",5
"49406",2006,52,2,"4",2,"39695",0.9548,"2",NA,2,"1",5
"49407",2006,32,1,"4",NA,"48516",0.8593,NA,NA,NA,NA,1
"49408",2006,28,2,"2",2,"1764",0.8593,"2","2",2,NA,1
"49409",2006,37,1,"7",NA,"20950",0.4297,NA,NA,NA,NA,3
"49410",2006,25,1,"1",1,"33079",0.8593,"3","1",NA,"2",5
"49411",2006,38,2,"4",2,"12129",1.9096,"2","2",1,NA,1
"49412",2006,55,1,"4",1,"59542",0.8593,"3","1",1,"1",1
"49413",2006,33,2,"4",NA,NA,1.7186,NA,NA,NA,NA,1
"49414",2006,51,1,"6",1,"48516",0.8593,NA,NA,1,"1",1
"49415",2006,60,2,"4",2,"14334",0.8593,NA,"2",2,NA,1
"49416",2006,57,1,"4",2,NA,0.8593,NA,NA,2,"1",1
"49417",2006,48,2,"5",1,"20950",0.8593,NA,NA,2,"1",1
"49418",2006,47,1,"3",2,"24258",0.4297,"2",NA,1,"1",3
"49419",2006,29,1,"4",2,"9924",0.8593,NA,"2",2,NA,5
"49420",2006,51,1,"2",2,"9924",0.4297,"3","2",2,NA,3
"49421",2006,28,1,"2",3,"28668",0.4297,"2","2",2,NA,3
"49422",2006,64,2,"6",2,NA,0.8593,NA,"2",NA,"3",1
"49423",2006,46,2,"4",1,"28668",0.8593,"2","1",1,NA,1
"49424",2006,64,2,"4",NA,"20950",0.4297,NA,NA,NA,NA,2
"49425",2006,44,1,"6",1,"28668",0.8593,NA,"2",NA,"1",1
"49426",2006,23,2,"4",1,NA,0.8593,"2","1",2,NA,5
"49427",2006,42,2,"4",2,"5734",1.9096,"1","1",NA,"2",1
"49428",2006,56,2,"5",NA,NA,0.8593,NA,NA,NA,NA,3
"49429",2006,58,2,"4",1,"14334",0.8593,"2",NA,2,"1",1
"49430",2006,32,1,NA,1,NA,1.289,NA,"2",NA,"3",5
"49431",2006,82,2,"5",NA,NA,0.4297,NA,NA,NA,NA,2
"49432",2006,78,2,"5",NA,NA,0.4297,NA,NA,NA,NA,5
"49433",2006,34,1,"4",NA,"59542",0.8593,NA,NA,NA,NA,1
"49434",2006,56,1,"4",1,"3087",0.4297,NA,"2",1,NA,3
"49435",2006,50,2,"5",NA,"28668",0.8593,NA,NA,NA,NA,3
"49436",2006,20,1,"3",NA,NA,1.289,NA,NA,NA,NA,5
"49437",2006,51,2,"4",1,"9924",0.8593,"2","1",1,NA,1
"49438",2006,38,1,"3",NA,"5734",0.4297,NA,NA,NA,NA,5
"49439",2006,46,2,"4",2,NA,0.8593,NA,"1",2,"1",1
"49440",2006,75,2,"3",2,NA,1.289,"1","1",1,NA,2
"49441",2006,31,1,"7",NA,"28668",0.4297,NA,NA,NA,NA,5
"49442",2006,38,2,"4",2,"12129",0.8593,"1","2",2,NA,1
"49443",2006,74,1,"6",1,"189740",0.8593,NA,"1",NA,"1",3
"49444",2006,85,1,"4",2,NA,0.4297,"2","2",NA,"1",1
"49445",2006,43,1,"4",1,"39695",0.8593,NA,"1",1,NA,1
"49446",2006,24,1,"4",1,NA,0.8593,"2","2",NA,"2",1
"49447",2006,24,1,"4",2,NA,0.8593,"2","3",NA,"2",5
"49448",2006,54,2,"6",NA,NA,0.8593,NA,NA,NA,NA,1
"49449",2006,58,2,"6",1,NA,0.4297,NA,"1",1,NA,2
"49450",2006,49,1,"2",2,"12129",0.8593,NA,NA,2,"2",1
"49451",2006,68,1,"4",2,NA,0.8593,NA,"1",1,NA,1
"49452",2006,53,1,"5",1,"88211",0.8593,NA,NA,1,"1",1
"49453",2006,61,1,"4",2,"18745",0.9548,"2",NA,2,"1",5
"49454",2006,41,1,"5",1,"33079",0.8593,NA,"2",2,NA,1
"49455",2006,39,2,"2",2,"3087",0.4297,NA,NA,2,"1",3
"49456",2006,59,1,"6",1,"105852",0.8593,"3","1",1,NA,1
"49457",2006,47,2,"4",2,NA,0.8593,"2","1",2,NA,1
"49458",2006,48,1,"4",1,"6616",0.4297,"1","2",2,NA,5
"49459",2006,58,1,"4",NA,NA,0.8593,NA,NA,NA,NA,1
"49460",2006,49,2,"4",NA,"24258",1.9096,NA,NA,NA,NA,3
"49461",2006,37,2,"4",NA,NA,0.8593,NA,NA,NA,NA,1
"49462",2006,61,2,"4",NA,NA,0.8593,NA,NA,NA,NA,1
"49463",2006,47,1,"4",1,NA,3.8192,"2","1",2,"1",1
"49464",2006,33,2,"2",NA,NA,1.7186,NA,NA,NA,NA,5
"49465",2006,49,1,"2",2,"18745",1.289,NA,"2",NA,"1",1
"49466",2006,27,1,"2",2,"12129",5.7288,"2","1",NA,"1",5
"49467",2006,72,1,"4",2,NA,0.4297,"3","1",NA,"1",2
"49468",2006,44,1,"6",2,"39695",0.8593,"2","1",1,NA,1
"49469",2006,70,2,"4",2,NA,1.9096,NA,"2",NA,"1",1
"49470",2006,48,2,"4",2,"59542",0.4297,NA,"2",2,NA,3
"49471",2006,71,2,"5",2,NA,0.4297,NA,NA,2,"1",2
"49472",2006,23,2,"5",3,"1764",0.4297,"1","2",NA,"2",5
"49473",2006,37,2,"5",2,"5734",0.8593,NA,"1",NA,"1",1
"49474",2006,77,2,"4",2,NA,0.4297,NA,"2",NA,"2",2
"49475",2006,60,1,"4",2,"39695",0.8593,NA,"1",2,NA,5
"49476",2006,21,2,"7",3,NA,0.4297,NA,NA,2,"2",1
"49477",2006,45,2,"1",2,NA,1.289,NA,"3",2,"2",1
"49478",2006,19,2,"4",NA,"3969",0.9548,NA,NA,NA,NA,3
"49479",2006,54,1,NA,NA,"9924",1.289,NA,NA,NA,NA,1
"49480",2006,89,2,"4",2,NA,0.4297,"2","2",2,"1",2
"49481",2006,37,2,"5",2,"28668",0.8593,NA,"2",NA,"1",1
"49482",2006,88,2,"5",3,NA,0.4297,NA,"1",1,NA,2
"49483",2006,33,2,"4",1,NA,0.8593,"1","1",NA,"2",1
"49484",2006,39,1,"6",3,"4852",0.8593,NA,NA,2,"2",1
"49485",2006,69,2,"4",1,NA,0.8593,"2","1",NA,NA,2
"49486",2006,34,1,"3",NA,"24258",0.8593,NA,NA,NA,NA,5
"49487",2006,46,1,"3",NA,"48516",0.9548,NA,NA,NA,NA,3
"49488",2006,54,2,"3",NA,"39695",0.4297,NA,NA,NA,NA,3
"49489",2006,23,1,"7",1,"39695",0.8593,NA,NA,3,"2",5
"49490",2006,60,1,"4",NA,"28668",0.8593,NA,NA,NA,NA,1
"49491",2006,46,1,"5",NA,NA,0.8593,NA,NA,NA,NA,1
"49492",2006,54,2,"6",2,"39695",0.4297,NA,NA,1,"1",3
"49493",2006,47,1,NA,NA,"59542",1.9096,NA,NA,NA,NA,1
"49494",2006,69,2,"4",1,"441",1.9096,NA,"2",NA,"1",1
"49495",2006,35,1,"5",1,"3969",0.4297,NA,NA,2,"2",4
"49496",2006,35,1,"4",NA,"72774",0.8593,NA,NA,NA,NA,1
"49497",2006,44,2,"3",2,"28668",0.4297,"1","2",2,"2",3
"49498",2006,37,1,"4",NA,"48516",0.8593,NA,NA,NA,NA,1
"49499",2006,25,2,"4",NA,"16539",0.8593,NA,NA,NA,NA,1
"49500",2006,49,2,"6",2,"14334",0.8593,NA,"1",NA,"1",1
"49501",2006,36,2,"5",1,NA,0.8593,NA,"1",2,NA,1
"49502",2006,51,1,"4",NA,"88211",0.8593,NA,NA,NA,NA,1
"49503",2006,42,2,"4",NA,"39695",0.8593,NA,NA,NA,NA,1
"49504",2006,75,2,"3",NA,NA,0.9548,NA,NA,NA,NA,3
"49505",2006,43,2,"3",NA,"39695",0.4297,NA,NA,NA,NA,5
"49506",2006,85,1,NA,NA,NA,0.4297,NA,NA,NA,NA,2
"49507",2006,79,2,"4",NA,NA,0.9548,NA,NA,NA,NA,2
"49508",2006,48,1,"3",NA,"33079",0.4297,NA,NA,NA,NA,3
"49509",2006,54,1,"3",2,"39695",0.4297,NA,"1",1,NA,3
"49510",2006,76,2,"6",2,NA,0.8593,"2",NA,1,"1",2
"49511",2006,25,2,"3",2,"18745",0.4297,NA,NA,2,"2",3
"49512",2006,75,2,"4",3,NA,0.4297,NA,"2",2,NA,2
"49513",2006,34,2,"3",2,"33079",0.8593,"1","1",3,"2",1
"49514",2006,38,2,"3",1,NA,1.289,"2","3",2,NA,1
"49515",2006,81,2,"4",3,NA,0.4297,NA,NA,3,"1",2
"49516",2006,33,1,"6",NA,"59542",0.8593,NA,NA,NA,NA,1
"49517",2006,60,2,"4",NA,NA,0.8593,NA,NA,NA,NA,1
"49518",2006,42,1,"4",NA,"72774",0.8593,NA,NA,NA,NA,1
"49519",2006,54,1,"2",2,NA,0.8593,NA,NA,2,"2",3
"49520",2006,59,1,"5",1,"72774",1.9096,NA,NA,2,"1",1
"49521",2006,68,1,"7",NA,"5734",0.8593,NA,NA,NA,NA,1
"49522",2006,31,1,"4",1,"59542",0.8593,NA,NA,1,"1",1
"49523",2006,41,1,"6",1,"72774",1.9096,"3","1",1,"1",1
"49524",2006,71,2,"3",1,NA,0.4297,"1",NA,2,"1",5
"49525",2006,60,2,"3",NA,"3969",0.4297,NA,NA,NA,NA,5
"49526",2006,83,2,"2",2,NA,0.4297,"1","2",NA,"1",2
"49527",2006,36,2,"6",3,NA,0.8593,"2","1",2,NA,3
"49528",2006,62,2,"6",NA,"18745",0.9548,NA,NA,NA,NA,4
"49529",2006,36,1,"4",2,NA,0.8593,NA,"2",NA,"2",1
"49530",2006,55,1,"4",NA,"59542",0.4297,NA,NA,NA,NA,4
"49531",2006,32,2,"4",3,"18745",0.8593,NA,"2",2,NA,1
"49532",2006,27,1,"2",NA,"14334",1.9096,NA,NA,NA,NA,5
"49533",2006,23,1,"7",NA,NA,1.289,NA,NA,NA,NA,3
"49534",2006,51,1,"5",2,"48516",0.4297,NA,NA,2,"2",3
"49535",2006,22,1,"4",2,"9924",0.8593,"1",NA,1,"2",5
"49536",2006,23,1,"5",3,NA,1.289,"1","2",2,NA,5
"49537",2006,67,2,"5",3,NA,0.9548,NA,"3",2,"1",2
"49538",2006,29,1,"4",NA,"28668",0.8593,NA,NA,NA,NA,1
"49539",2006,76,2,"4",NA,NA,0.4297,NA,NA,NA,NA,2
"49540",2006,27,2,"2",1,"28668",1.9096,NA,"1",1,NA,1
"49541",2006,51,2,"4",NA,"28668",0.8593,NA,NA,NA,NA,3
"49542",2006,21,2,"6",1,NA,0.4297,"2","1",2,"3",5
"49543",2006,89,2,"6",1,NA,0.4297,NA,"3",2,"2",2
"49544",2006,25,2,"3",1,"39695",1.9096,NA,NA,1,"2",1
"49545",2006,61,2,"5",NA,"33079",0.9548,NA,NA,NA,NA,3
"49546",2006,77,2,"4",NA,NA,0.8593,NA,NA,NA,NA,1
"49547",2006,30,1,"3",2,"20950",0.8593,"1","1",NA,"1",1
"49548",2006,58,1,"4",2,"189740",1.9096,"2",NA,2,"1",3
"49549",2006,49,2,"4",2,"33079",0.8593,"2","1",1,NA,1
"49550",2006,70,2,"2",NA,NA,0.4297,NA,NA,NA,NA,3
"49551",2006,46,2,"3",2,"189740",1.9096,"1","1",2,"1",3
"49552",2006,75,1,"2",3,NA,0.4297,"2","1",2,NA,3
"49553",2006,25,2,"4",2,"18745",0.8593,NA,"1",2,NA,5
"49554",2006,27,2,"2",NA,"20950",0.8593,NA,NA,NA,NA,5
"49555",2006,41,2,"4",1,"24258",0.8593,NA,"1",NA,"1",1
"49556",2006,67,2,"2",2,NA,0.4297,NA,"2",3,NA,5
"49557",2006,60,2,"2",NA,"33079",0.4297,NA,NA,NA,NA,3
"49558",2006,56,2,"4",1,"28668",0.8593,NA,"1",2,NA,1
"49559",2006,25,2,"2",1,NA,1.7186,NA,"1",NA,"1",5
"49560",2006,89,2,"4",1,NA,0.4297,"3","1",2,"2",2
"49561",2006,67,2,"4",2,NA,0.4297,"2","1",2,"1",2
"49562",2006,55,2,"4",1,NA,0.8593,NA,"2",1,NA,1
"49563",2006,40,2,"6",NA,NA,0.4297,NA,NA,NA,NA,3
"49564",2006,34,2,"3",NA,"33079",0.8593,NA,NA,NA,NA,1
"49565",2006,73,1,"4",2,NA,0.8593,"2",NA,2,"1",1
"49566",2006,34,1,"4",2,"33079",0.8593,"2",NA,1,"1",1
"49567",2006,56,2,"6",1,"59542",0.8593,NA,"1",NA,"1",1
"49568",2006,33,2,"4",NA,"24258",0.8593,NA,NA,NA,NA,1
"49569",2006,36,2,"4",2,"39695",0.8593,NA,"1",1,NA,1
"49570",2006,44,1,"3",1,"59542",0.8593,"2","2",2,NA,1
"49571",2006,69,2,"5",1,NA,0.8593,NA,"2",1,NA,1
"49572",2006,23,2,"3",1,"12129",0.8593,"3","1",3,NA,1
"49573",2006,53,1,"4",NA,NA,0.8593,NA,NA,NA,NA,1
"49574",2006,44,2,"3",1,NA,0.8593,"1","1",1,NA,1
"49575",2006,43,2,"4",NA,NA,0.4297,NA,NA,NA,NA,3
"49576",2006,26,2,"5",2,"4852",1.9096,NA,"1",2,NA,1
"49577",2006,51,2,"3",2,NA,0.4297,NA,NA,2,"2",3
"49578",2006,40,2,"4",2,"441",1.7186,NA,"3",2,NA,3
"49579",2006,51,2,"4",NA,NA,0.4297,NA,NA,NA,NA,3
"49580",2006,21,2,"6",2,"1764",1.7186,"2","1",2,NA,5
"49581",2006,48,2,"4",2,"33079",2.8644,NA,NA,1,"1",1
"49582",2006,21,2,"3",2,"9924",0.8593,"2","2",NA,"2",5
"49583",2006,63,1,"5",NA,"16539",0.8593,NA,NA,NA,NA,1
"49584",2006,29,1,"4",2,NA,0.4297,NA,"1",NA,"2",3
"49585",2006,32,1,"6",1,"39695",0.8593,"2","1",2,"1",1
"49586",2006,67,1,"4",2,NA,0.8593,NA,"2",3,NA,1
"49587",2006,82,2,"6",1,"441",0.8593,"2","1",2,NA,1
"49588",2006,89,2,"4",2,NA,0.4297,NA,"2",2,NA,2
"49589",2006,60,2,"3",NA,NA,1.289,NA,NA,NA,NA,1
"49590",2006,63,1,"2",3,NA,0.4297,"2",NA,2,"2",5
"49591",2006,44,2,"4",2,"24258",0.8593,"1","2",1,NA,1
"49592",2006,56,2,"1",NA,"24258",0.8593,NA,NA,NA,NA,1
"49593",2006,47,1,"4",NA,"39695",0.8593,NA,NA,NA,NA,1
"49594",2006,29,1,"2",NA,"18745",0.4297,NA,NA,NA,NA,5
"49595",2006,43,1,"2",1,"105852",0.8593,NA,NA,1,"1",3
"49596",2006,26,1,"2",2,NA,1.289,NA,"2",NA,"1",5
"49597",2006,60,1,"3",1,NA,0.8593,NA,NA,1,"1",3
"49598",2006,34,2,"2",2,"3087",1.289,"1",NA,2,"2",3
"49599",2006,42,2,"2",2,"33079",0.4297,NA,"2",NA,"1",3
"49600",2006,55,1,"3",2,"59542",0.8593,"1",NA,1,"1",1
"49601",2006,35,1,"4",2,"48516",0.4297,"2","2",2,NA,5
"49602",2006,84,2,"2",2,NA,0.4297,NA,"2",1,NA,2
"49603",2006,47,1,"6",NA,"105852",0.8593,NA,NA,NA,NA,1
"49604",2006,42,1,"4",1,"189740",1.9096,NA,"1",1,"1",1
"49605",2006,47,1,"5",2,NA,0.8593,NA,"2",1,NA,1
"49606",2006,37,1,"7",1,"189740",0.8593,"3",NA,1,"1",1
"49607",2006,46,1,"5",NA,"123496",0.8593,NA,NA,NA,NA,1
"49608",2006,50,1,"5",NA,NA,0.8593,NA,NA,NA,NA,1
"49609",2006,21,2,"5",2,"16539",1.289,NA,NA,1,"3",5
"49610",2006,56,2,"4",2,NA,1.9096,NA,NA,2,"1",1
"49611",2006,26,2,"2",NA,"18745",0.4297,NA,NA,NA,NA,5
"49612",2006,37,1,"6",2,"48516",1.9096,NA,"2",1,"1",1
"49613",2006,64,1,"7",1,NA,0.8593,"3","1",NA,"1",1
"49614",2006,53,1,"5",1,"59542",1.289,"2",NA,1,"1",1
"49615",2006,70,1,"6",NA,NA,1.9096,NA,NA,NA,NA,1
"49616",2006,42,2,"2",2,"4852",0.4297,"2",NA,2,"2",3
"49617",2006,43,1,"4",3,"28668",0.8593,"2","2",2,NA,1
"49618",2006,43,1,"5",NA,"33079",0.9548,NA,NA,NA,NA,3
"49619",2006,37,1,"6",NA,"39695",1.289,NA,NA,NA,NA,3
"49620",2006,31,1,"5",2,"24258",0.8593,NA,"2",NA,"2",1
"49621",2006,43,2,"3",2,"39695",0.4297,"2","2",2,NA,5
"49622",2006,70,2,"4",3,NA,0.4297,"2",NA,2,"1",3
"49623",2006,38,2,"4",2,NA,0.8593,NA,"2",1,"1",1
"49624",2006,26,2,"6",2,NA,0.8593,NA,"2",1,"1",1
"49625",2006,65,1,"6",2,NA,0.4297,NA,NA,1,"2",3
"49626",2006,49,2,"3",2,NA,0.4297,NA,"1",1,"2",5
"49627",2006,27,1,"6",2,NA,0.8593,"2","2",1,"1",1
"49628",2006,29,1,"6",1,NA,0.8593,NA,"2",2,NA,1
"49629",2006,24,2,"4",2,NA,1.9096,NA,NA,2,"2",3
"49630",2006,54,1,"4",NA,"39695",1.9096,NA,NA,NA,NA,1
"49631",2006,42,2,"5",2,"39695",0.4297,NA,NA,3,"1",5
"49632",2006,30,1,"6",NA,NA,1.9096,NA,NA,NA,NA,1
"49633",2006,47,2,"4",3,"12129",0.8593,"3","2",2,NA,5
"49634",2006,48,2,"3",1,"88211",0.8593,NA,"2",1,NA,1
"49635",2006,71,2,"6",2,"14334",0.4297,NA,"2",NA,"1",3
"49636",2006,37,1,"4",NA,"72774",0.8593,NA,NA,NA,NA,1
